Density,Waiting Time,Frequency
0.7474747474747475,1,65
0.7474747474747475,2,8
0.7474747474747475,3,5
0.7474747474747475,4,2
0.7474747474747475,5,4
0.7474747474747475,6,3
0.7474747474747475,7,2
0.7474747474747475,9,1
0.7474747474747475,10,1
0.7474747474747475,11,2
0.7474747474747475,12,1
0.7474747474747475,13,1
0.7474747474747475,14,1
0.7474747474747475,16,1
0.7474747474747475,17,1
0.7474747474747475,18,1
0.7474747474747475,19,2
0.7474747474747475,20,1
0.7474747474747475,21,1
0.7474747474747475,22,1
0.7474747474747475,23,2
0.7474747474747475,24,2
0.7474747474747475,25,1
0.7474747474747475,26,1
0.7474747474747475,4943,19
0.7474747474747475,4948,1
0.7474747474747475,4949,1
0.7474747474747475,4958,1
0.7474747474747475,4959,1
0.7474747474747475,4960,1
0.7474747474747475,4961,1
0.7474747474747475,4962,10
0.7474747474747475,4963,1
0.7474747474747475,4964,1
0.7474747474747475,4965,2
0.7474747474747475,4966,7
0.7474747474747475,4967,4
0.7474747474747475,4969,5
0.7474747474747475,4970,2
0.7474747474747475,4971,3
0.7474747474747475,4972,3
0.7474747474747475,4973,5
0.7474747474747475,4974,1
0.7474747474747475,4975,5
0.7474747474747475,4976,11
0.7474747474747475,4977,9
0.7474747474747475,4978,8
0.7474747474747475,4979,16
0.7474747474747475,4980,21
0.7474747474747475,4981,39
0.7474747474747475,4982,27
0.7474747474747475,4983,30
0.7474747474747475,4984,38
0.7474747474747475,4985,37
0.7474747474747475,4986,33
0.7474747474747475,4987,45
0.7474747474747475,4988,40
0.7474747474747475,4989,49
0.7474747474747475,4990,43
0.7474747474747475,4991,37
0.7474747474747475,4992,41
0.7474747474747475,4993,41
0.7474747474747475,4994,42
0.7474747474747475,4995,37
0.7474747474747475,4996,35
0.7474747474747475,4997,32
0.7474747474747475,4998,39
0.7474747474747475,4999,31
0.7474747474747475,5000,35
