Density,Waiting Time,Frequency
0.19191919191919193,1,7
0.19191919191919193,10,1
0.19191919191919193,15,1
0.19191919191919193,4929,3
0.19191919191919193,4949,8
0.19191919191919193,4956,1
0.19191919191919193,4957,1
0.19191919191919193,4959,1
0.19191919191919193,4970,1
0.19191919191919193,4971,1
0.19191919191919193,4972,2
0.19191919191919193,4973,5
0.19191919191919193,4974,4
0.19191919191919193,4975,3
0.19191919191919193,4976,8
0.19191919191919193,4977,11
0.19191919191919193,4978,22
0.19191919191919193,4979,14
0.19191919191919193,4980,23
0.19191919191919193,4981,28
0.19191919191919193,4982,36
0.19191919191919193,4983,40
0.19191919191919193,4984,38
0.19191919191919193,4985,44
0.19191919191919193,4986,50
0.19191919191919193,4987,49
0.19191919191919193,4988,50
0.19191919191919193,4989,50
0.19191919191919193,4990,45
0.19191919191919193,4991,43
0.19191919191919193,4992,43
0.19191919191919193,4993,50
0.19191919191919193,4994,42
0.19191919191919193,4995,45
0.19191919191919193,4996,40
0.19191919191919193,4997,52
0.19191919191919193,4998,44
0.19191919191919193,4999,46
0.19191919191919193,5000,48
