Density,Waiting Time,Frequency
0.787878787878788,1,82
0.787878787878788,2,4
0.787878787878788,3,1
0.787878787878788,4,1
0.787878787878788,6,1
0.787878787878788,8,1
0.787878787878788,9,1
0.787878787878788,11,2
0.787878787878788,13,1
0.787878787878788,14,4
0.787878787878788,15,1
0.787878787878788,16,1
0.787878787878788,17,2
0.787878787878788,18,1
0.787878787878788,19,1
0.787878787878788,20,2
0.787878787878788,21,3
0.787878787878788,24,1
0.787878787878788,25,2
0.787878787878788,27,3
0.787878787878788,28,3
0.787878787878788,29,2
0.787878787878788,30,2
0.787878787878788,31,2
0.787878787878788,32,1
0.787878787878788,33,2
0.787878787878788,35,2
0.787878787878788,36,2
0.787878787878788,38,1
0.787878787878788,39,1
0.787878787878788,40,1
0.787878787878788,4942,10
0.787878787878788,4943,10
0.787878787878788,4945,1
0.787878787878788,4946,1
0.787878787878788,4948,1
0.787878787878788,4954,1
0.787878787878788,4957,1
0.787878787878788,4965,1
0.787878787878788,4966,1
0.787878787878788,4969,2
0.787878787878788,4970,3
0.787878787878788,4971,3
0.787878787878788,4973,7
0.787878787878788,4974,4
0.787878787878788,4975,7
0.787878787878788,4976,9
0.787878787878788,4977,11
0.787878787878788,4978,12
0.787878787878788,4979,12
0.787878787878788,4980,19
0.787878787878788,4981,18
0.787878787878788,4982,18
0.787878787878788,4983,33
0.787878787878788,4984,34
0.787878787878788,4985,40
0.787878787878788,4986,35
0.787878787878788,4987,43
0.787878787878788,4988,46
0.787878787878788,4989,39
0.787878787878788,4990,39
0.787878787878788,4991,44
0.787878787878788,4992,41
0.787878787878788,4993,41
0.787878787878788,4994,43
0.787878787878788,4995,44
0.787878787878788,4996,39
0.787878787878788,4997,39
0.787878787878788,4998,34
0.787878787878788,4999,43
0.787878787878788,5000,37
