Density,Travel Time,Frequency
0.5555555555555556,0,910
0.5555555555555556,2,2
0.5555555555555556,4,3
0.5555555555555556,4977,1
0.5555555555555556,4979,1
0.5555555555555556,4980,1
0.5555555555555556,4981,1
0.5555555555555556,4983,1
0.5555555555555556,4984,1
0.5555555555555556,4985,2
0.5555555555555556,4986,2
0.5555555555555556,4987,3
0.5555555555555556,4988,5
0.5555555555555556,4989,3
0.5555555555555556,4990,1
0.5555555555555556,4991,3
0.5555555555555556,4992,7
0.5555555555555556,4993,11
0.5555555555555556,4994,5
0.5555555555555556,4995,8
0.5555555555555556,4996,8
0.5555555555555556,4997,4
0.5555555555555556,4998,6
0.5555555555555556,4999,6
0.5555555555555556,5000,5
