Density,Waiting Time,Frequency
0.696969696969697,1,70
0.696969696969697,2,5
0.696969696969697,3,3
0.696969696969697,4,1
0.696969696969697,5,2
0.696969696969697,6,1
0.696969696969697,7,1
0.696969696969697,10,1
0.696969696969697,13,1
0.696969696969697,24,1
0.696969696969697,27,1
0.696969696969697,28,1
0.696969696969697,29,1
0.696969696969697,33,1
0.696969696969697,34,1
0.696969696969697,35,1
0.696969696969697,4952,1
0.696969696969697,4956,17
0.696969696969697,4957,1
0.696969696969697,4969,1
0.696969696969697,4970,2
0.696969696969697,4971,2
0.696969696969697,4972,4
0.696969696969697,4973,4
0.696969696969697,4974,2
0.696969696969697,4975,16
0.696969696969697,4976,5
0.696969696969697,4977,10
0.696969696969697,4978,15
0.696969696969697,4979,13
0.696969696969697,4980,25
0.696969696969697,4981,16
0.696969696969697,4982,28
0.696969696969697,4983,28
0.696969696969697,4984,38
0.696969696969697,4985,40
0.696969696969697,4986,47
0.696969696969697,4987,43
0.696969696969697,4988,44
0.696969696969697,4989,49
0.696969696969697,4990,45
0.696969696969697,4991,48
0.696969696969697,4992,42
0.696969696969697,4993,38
0.696969696969697,4994,50
0.696969696969697,4995,48
0.696969696969697,4996,38
0.696969696969697,4997,40
0.696969696969697,4998,31
0.696969696969697,4999,42
0.696969696969697,5000,35
