Density,Travel Time,Frequency
0.23232323232323235,0,946
0.23232323232323235,4968,1
0.23232323232323235,4971,1
0.23232323232323235,4972,1
0.23232323232323235,4976,1
0.23232323232323235,4978,1
0.23232323232323235,4981,2
0.23232323232323235,4982,2
0.23232323232323235,4983,2
0.23232323232323235,4984,1
0.23232323232323235,4985,2
0.23232323232323235,4986,3
0.23232323232323235,4987,1
0.23232323232323235,4988,2
0.23232323232323235,4989,4
0.23232323232323235,4990,2
0.23232323232323235,4991,3
0.23232323232323235,4994,4
0.23232323232323235,4995,3
0.23232323232323235,4996,6
0.23232323232323235,4997,1
0.23232323232323235,4998,3
0.23232323232323235,4999,4
0.23232323232323235,5000,4
