Density,Travel Time,Frequency
0.888888888888889,0,863
0.888888888888889,2,1
0.888888888888889,11,1
0.888888888888889,12,1
0.888888888888889,13,1
0.888888888888889,16,1
0.888888888888889,23,1
0.888888888888889,24,1
0.888888888888889,25,1
0.888888888888889,27,1
0.888888888888889,29,1
0.888888888888889,31,7
0.888888888888889,32,1
0.888888888888889,33,2
0.888888888888889,34,3
0.888888888888889,36,3
0.888888888888889,38,2
0.888888888888889,39,3
0.888888888888889,4964,4
0.888888888888889,4968,5
0.888888888888889,4974,3
0.888888888888889,4975,7
0.888888888888889,4980,6
0.888888888888889,4981,1
0.888888888888889,4982,2
0.888888888888889,4983,3
0.888888888888889,4984,3
0.888888888888889,4985,2
0.888888888888889,4986,3
0.888888888888889,4987,3
0.888888888888889,4988,2
0.888888888888889,4989,3
0.888888888888889,4990,3
0.888888888888889,4991,3
0.888888888888889,4992,6
0.888888888888889,4993,3
0.888888888888889,4994,4
0.888888888888889,4995,4
0.888888888888889,4996,5
0.888888888888889,4997,5
0.888888888888889,4998,6
0.888888888888889,4999,14
0.888888888888889,5000,6
