Density,Travel Time,Frequency
0.6363636363636365,0,904
0.6363636363636365,22,6
0.6363636363636365,25,1
0.6363636363636365,27,1
0.6363636363636365,28,1
0.6363636363636365,31,1
0.6363636363636365,32,1
0.6363636363636365,33,1
0.6363636363636365,36,1
0.6363636363636365,40,2
0.6363636363636365,42,1
0.6363636363636365,43,1
0.6363636363636365,44,1
0.6363636363636365,46,1
0.6363636363636365,47,1
0.6363636363636365,48,1
0.6363636363636365,50,1
0.6363636363636365,51,1
0.6363636363636365,55,1
0.6363636363636365,58,1
0.6363636363636365,4979,1
0.6363636363636365,4980,1
0.6363636363636365,4981,1
0.6363636363636365,4983,1
0.6363636363636365,4985,1
0.6363636363636365,4986,7
0.6363636363636365,4987,1
0.6363636363636365,4988,4
0.6363636363636365,4989,1
0.6363636363636365,4990,3
0.6363636363636365,4991,5
0.6363636363636365,4992,2
0.6363636363636365,4993,8
0.6363636363636365,4994,1
0.6363636363636365,4995,8
0.6363636363636365,4996,4
0.6363636363636365,4997,7
0.6363636363636365,4998,11
0.6363636363636365,4999,2
0.6363636363636365,5000,2
