Density,Waiting Time,Frequency
0.5252525252525253,1,67
0.5252525252525253,2,7
0.5252525252525253,3,6
0.5252525252525253,4,6
0.5252525252525253,5,2
0.5252525252525253,6,3
0.5252525252525253,7,3
0.5252525252525253,8,1
0.5252525252525253,9,3
0.5252525252525253,10,3
0.5252525252525253,11,2
0.5252525252525253,12,1
0.5252525252525253,14,2
0.5252525252525253,15,2
0.5252525252525253,16,3
0.5252525252525253,17,2
0.5252525252525253,18,1
0.5252525252525253,19,3
0.5252525252525253,20,1
0.5252525252525253,4949,9
0.5252525252525253,4950,1
0.5252525252525253,4952,1
0.5252525252525253,4953,4
0.5252525252525253,4954,1
0.5252525252525253,4957,1
0.5252525252525253,4958,1
0.5252525252525253,4959,1
0.5252525252525253,4960,1
0.5252525252525253,4961,2
0.5252525252525253,4962,1
0.5252525252525253,4963,1
0.5252525252525253,4964,2
0.5252525252525253,4966,2
0.5252525252525253,4967,2
0.5252525252525253,4968,2
0.5252525252525253,4969,8
0.5252525252525253,4971,2
0.5252525252525253,4972,3
0.5252525252525253,4973,4
0.5252525252525253,4974,5
0.5252525252525253,4975,4
0.5252525252525253,4976,10
0.5252525252525253,4977,7
0.5252525252525253,4978,13
0.5252525252525253,4979,14
0.5252525252525253,4980,24
0.5252525252525253,4981,19
0.5252525252525253,4982,22
0.5252525252525253,4983,31
0.5252525252525253,4984,31
0.5252525252525253,4985,39
0.5252525252525253,4986,37
0.5252525252525253,4987,39
0.5252525252525253,4988,42
0.5252525252525253,4989,45
0.5252525252525253,4990,44
0.5252525252525253,4991,45
0.5252525252525253,4992,47
0.5252525252525253,4993,46
0.5252525252525253,4994,37
0.5252525252525253,4995,36
0.5252525252525253,4996,47
0.5252525252525253,4997,39
0.5252525252525253,4998,38
0.5252525252525253,4999,39
0.5252525252525253,5000,33
