Density,Travel Time,Frequency
0.16161616161616163,0,970
0.16161616161616163,4977,1
0.16161616161616163,4978,1
0.16161616161616163,4979,2
0.16161616161616163,4980,1
0.16161616161616163,4983,1
0.16161616161616163,4985,1
0.16161616161616163,4986,2
0.16161616161616163,4988,2
0.16161616161616163,4991,1
0.16161616161616163,4993,1
0.16161616161616163,4994,1
0.16161616161616163,4995,2
0.16161616161616163,4996,1
0.16161616161616163,4997,6
0.16161616161616163,4998,1
0.16161616161616163,4999,2
0.16161616161616163,5000,4
