Density,Travel Time,Frequency
0.5252525252525253,0,850
0.5252525252525253,19,2
0.5252525252525253,25,1
0.5252525252525253,27,1
0.5252525252525253,28,12
0.5252525252525253,30,2
0.5252525252525253,31,1
0.5252525252525253,33,1
0.5252525252525253,34,1
0.5252525252525253,37,1
0.5252525252525253,38,1
0.5252525252525253,41,1
0.5252525252525253,42,2
0.5252525252525253,44,2
0.5252525252525253,46,1
0.5252525252525253,47,2
0.5252525252525253,49,1
0.5252525252525253,4977,1
0.5252525252525253,4978,1
0.5252525252525253,4979,1
0.5252525252525253,4980,8
0.5252525252525253,4981,8
0.5252525252525253,4982,5
0.5252525252525253,4983,1
0.5252525252525253,4984,2
0.5252525252525253,4986,4
0.5252525252525253,4987,9
0.5252525252525253,4988,4
0.5252525252525253,4989,5
0.5252525252525253,4990,3
0.5252525252525253,4991,5
0.5252525252525253,4992,6
0.5252525252525253,4993,4
0.5252525252525253,4994,7
0.5252525252525253,4995,8
0.5252525252525253,4996,7
0.5252525252525253,4997,11
0.5252525252525253,4998,4
0.5252525252525253,4999,9
0.5252525252525253,5000,5
