Density,Travel Time,Frequency
0.7676767676767677,0,867
0.7676767676767677,2,2
0.7676767676767677,7,1
0.7676767676767677,8,2
0.7676767676767677,24,1
0.7676767676767677,26,1
0.7676767676767677,27,2
0.7676767676767677,28,1
0.7676767676767677,29,1
0.7676767676767677,30,1
0.7676767676767677,4978,10
0.7676767676767677,4981,1
0.7676767676767677,4982,6
0.7676767676767677,4983,1
0.7676767676767677,4984,20
0.7676767676767677,4985,1
0.7676767676767677,4986,1
0.7676767676767677,4987,4
0.7676767676767677,4988,5
0.7676767676767677,4989,2
0.7676767676767677,4990,6
0.7676767676767677,4991,2
0.7676767676767677,4992,4
0.7676767676767677,4993,3
0.7676767676767677,4994,6
0.7676767676767677,4995,6
0.7676767676767677,4996,6
0.7676767676767677,4997,12
0.7676767676767677,4998,6
0.7676767676767677,4999,13
0.7676767676767677,5000,6
