Density,Travel Time,Frequency
0.25252525252525254,0,925
0.25252525252525254,15,1
0.25252525252525254,21,1
0.25252525252525254,22,1
0.25252525252525254,25,1
0.25252525252525254,26,5
0.25252525252525254,28,3
0.25252525252525254,29,6
0.25252525252525254,30,2
0.25252525252525254,31,2
0.25252525252525254,32,1
0.25252525252525254,33,2
0.25252525252525254,35,3
0.25252525252525254,36,1
0.25252525252525254,37,1
0.25252525252525254,38,1
0.25252525252525254,39,2
0.25252525252525254,40,1
0.25252525252525254,41,1
0.25252525252525254,42,1
0.25252525252525254,43,1
0.25252525252525254,44,1
0.25252525252525254,4987,2
0.25252525252525254,4988,1
0.25252525252525254,4989,8
0.25252525252525254,4991,1
0.25252525252525254,4992,2
0.25252525252525254,4993,1
0.25252525252525254,4994,4
0.25252525252525254,4995,1
0.25252525252525254,4996,4
0.25252525252525254,4997,3
0.25252525252525254,4998,4
0.25252525252525254,4999,4
0.25252525252525254,5000,2
