Density,Waiting Time,Frequency
0.8484848484848485,1,92
0.8484848484848485,2,8
0.8484848484848485,3,2
0.8484848484848485,4,7
0.8484848484848485,5,4
0.8484848484848485,6,3
0.8484848484848485,7,2
0.8484848484848485,8,2
0.8484848484848485,9,2
0.8484848484848485,10,1
0.8484848484848485,11,1
0.8484848484848485,13,2
0.8484848484848485,15,1
0.8484848484848485,16,1
0.8484848484848485,17,1
0.8484848484848485,19,1
0.8484848484848485,20,1
0.8484848484848485,21,1
0.8484848484848485,22,1
0.8484848484848485,23,2
0.8484848484848485,24,2
0.8484848484848485,25,2
0.8484848484848485,26,1
0.8484848484848485,29,1
0.8484848484848485,30,1
0.8484848484848485,4964,6
0.8484848484848485,4965,1
0.8484848484848485,4966,6
0.8484848484848485,4967,3
0.8484848484848485,4968,3
0.8484848484848485,4969,2
0.8484848484848485,4971,1
0.8484848484848485,4972,3
0.8484848484848485,4973,3
0.8484848484848485,4974,2
0.8484848484848485,4975,9
0.8484848484848485,4976,8
0.8484848484848485,4977,6
0.8484848484848485,4978,17
0.8484848484848485,4979,17
0.8484848484848485,4980,14
0.8484848484848485,4981,24
0.8484848484848485,4982,33
0.8484848484848485,4983,29
0.8484848484848485,4984,42
0.8484848484848485,4985,43
0.8484848484848485,4986,35
0.8484848484848485,4987,45
0.8484848484848485,4988,44
0.8484848484848485,4989,51
0.8484848484848485,4990,43
0.8484848484848485,4991,37
0.8484848484848485,4992,37
0.8484848484848485,4993,40
0.8484848484848485,4994,49
0.8484848484848485,4995,35
0.8484848484848485,4996,40
0.8484848484848485,4997,45
0.8484848484848485,4998,32
0.8484848484848485,4999,33
0.8484848484848485,5000,20
