Density,Waiting Time,Frequency
0.3535353535353536,1,48
0.3535353535353536,2,5
0.3535353535353536,3,3
0.3535353535353536,4,3
0.3535353535353536,5,3
0.3535353535353536,6,3
0.3535353535353536,7,2
0.3535353535353536,8,2
0.3535353535353536,11,1
0.3535353535353536,14,1
0.3535353535353536,16,1
0.3535353535353536,18,1
0.3535353535353536,23,1
0.3535353535353536,31,1
0.3535353535353536,4932,10
0.3535353535353536,4949,1
0.3535353535353536,4951,1
0.3535353535353536,4955,1
0.3535353535353536,4956,1
0.3535353535353536,4958,1
0.3535353535353536,4959,1
0.3535353535353536,4962,1
0.3535353535353536,4967,1
0.3535353535353536,4968,1
0.3535353535353536,4971,3
0.3535353535353536,4972,3
0.3535353535353536,4973,3
0.3535353535353536,4974,1
0.3535353535353536,4975,4
0.3535353535353536,4976,8
0.3535353535353536,4977,7
0.3535353535353536,4978,11
0.3535353535353536,4979,13
0.3535353535353536,4980,23
0.3535353535353536,4981,29
0.3535353535353536,4982,29
0.3535353535353536,4983,37
0.3535353535353536,4984,43
0.3535353535353536,4985,41
0.3535353535353536,4986,51
0.3535353535353536,4987,41
0.3535353535353536,4988,56
0.3535353535353536,4989,44
0.3535353535353536,4990,48
0.3535353535353536,4991,41
0.3535353535353536,4992,40
0.3535353535353536,4993,44
0.3535353535353536,4994,46
0.3535353535353536,4995,45
0.3535353535353536,4996,38
0.3535353535353536,4997,40
0.3535353535353536,4998,38
0.3535353535353536,4999,43
0.3535353535353536,5000,36
