Density,Waiting Time,Frequency
0.5151515151515152,1,32
0.5151515151515152,2,3
0.5151515151515152,3,3
0.5151515151515152,4,3
0.5151515151515152,8,2
0.5151515151515152,10,1
0.5151515151515152,17,1
0.5151515151515152,19,1
0.5151515151515152,21,1
0.5151515151515152,24,1
0.5151515151515152,25,1
0.5151515151515152,26,2
0.5151515151515152,4935,5
0.5151515151515152,4969,2
0.5151515151515152,4970,2
0.5151515151515152,4971,10
0.5151515151515152,4973,2
0.5151515151515152,4974,1
0.5151515151515152,4975,6
0.5151515151515152,4976,8
0.5151515151515152,4977,15
0.5151515151515152,4978,19
0.5151515151515152,4979,18
0.5151515151515152,4980,26
0.5151515151515152,4981,27
0.5151515151515152,4982,24
0.5151515151515152,4983,33
0.5151515151515152,4984,41
0.5151515151515152,4985,43
0.5151515151515152,4986,48
0.5151515151515152,4987,45
0.5151515151515152,4988,42
0.5151515151515152,4989,43
0.5151515151515152,4990,51
0.5151515151515152,4991,48
0.5151515151515152,4992,42
0.5151515151515152,4993,45
0.5151515151515152,4994,45
0.5151515151515152,4995,51
0.5151515151515152,4996,46
0.5151515151515152,4997,38
0.5151515151515152,4998,49
0.5151515151515152,4999,35
0.5151515151515152,5000,39
