Density,Travel Time,Frequency
0.8686868686868687,0,847
0.8686868686868687,10,2
0.8686868686868687,12,5
0.8686868686868687,14,1
0.8686868686868687,15,5
0.8686868686868687,16,6
0.8686868686868687,17,3
0.8686868686868687,18,7
0.8686868686868687,19,4
0.8686868686868687,20,1
0.8686868686868687,21,3
0.8686868686868687,22,3
0.8686868686868687,23,6
0.8686868686868687,24,3
0.8686868686868687,25,6
0.8686868686868687,26,3
0.8686868686868687,27,1
0.8686868686868687,28,4
0.8686868686868687,30,1
0.8686868686868687,4982,9
0.8686868686868687,4983,1
0.8686868686868687,4985,2
0.8686868686868687,4986,6
0.8686868686868687,4987,1
0.8686868686868687,4988,10
0.8686868686868687,4989,2
0.8686868686868687,4990,12
0.8686868686868687,4991,1
0.8686868686868687,4992,6
0.8686868686868687,4993,2
0.8686868686868687,4994,9
0.8686868686868687,4995,7
0.8686868686868687,4996,2
0.8686868686868687,4997,4
0.8686868686868687,4998,4
0.8686868686868687,4999,6
0.8686868686868687,5000,5
