Density,Travel Time,Frequency
0.9191919191919192,0,863
0.9191919191919192,15,1
0.9191919191919192,26,1
0.9191919191919192,27,1
0.9191919191919192,28,1
0.9191919191919192,30,1
0.9191919191919192,31,1
0.9191919191919192,35,1
0.9191919191919192,36,1
0.9191919191919192,37,1
0.9191919191919192,38,1
0.9191919191919192,39,1
0.9191919191919192,4968,7
0.9191919191919192,4970,1
0.9191919191919192,4975,9
0.9191919191919192,4977,10
0.9191919191919192,4978,1
0.9191919191919192,4979,1
0.9191919191919192,4980,2
0.9191919191919192,4981,1
0.9191919191919192,4982,11
0.9191919191919192,4983,1
0.9191919191919192,4984,3
0.9191919191919192,4985,3
0.9191919191919192,4986,2
0.9191919191919192,4987,3
0.9191919191919192,4988,1
0.9191919191919192,4989,2
0.9191919191919192,4990,5
0.9191919191919192,4991,1
0.9191919191919192,4992,4
0.9191919191919192,4993,9
0.9191919191919192,4994,9
0.9191919191919192,4995,9
0.9191919191919192,4996,6
0.9191919191919192,4997,6
0.9191919191919192,4998,3
0.9191919191919192,4999,12
0.9191919191919192,5000,4
