Density,Travel Time,Frequency
0.24242424242424243,0,912
0.24242424242424243,4977,1
0.24242424242424243,4978,2
0.24242424242424243,4979,1
0.24242424242424243,4981,2
0.24242424242424243,4982,2
0.24242424242424243,4983,2
0.24242424242424243,4984,2
0.24242424242424243,4985,4
0.24242424242424243,4986,4
0.24242424242424243,4987,5
0.24242424242424243,4988,3
0.24242424242424243,4989,3
0.24242424242424243,4990,3
0.24242424242424243,4991,4
0.24242424242424243,4992,5
0.24242424242424243,4993,3
0.24242424242424243,4994,8
0.24242424242424243,4995,5
0.24242424242424243,4996,5
0.24242424242424243,4997,6
0.24242424242424243,4998,7
0.24242424242424243,4999,10
0.24242424242424243,5000,1
