Density,Travel Time,Frequency
0.5757575757575758,0,881
0.5757575757575758,2,2
0.5757575757575758,4,1
0.5757575757575758,5,2
0.5757575757575758,17,1
0.5757575757575758,19,1
0.5757575757575758,20,1
0.5757575757575758,24,5
0.5757575757575758,26,2
0.5757575757575758,27,3
0.5757575757575758,28,5
0.5757575757575758,29,2
0.5757575757575758,30,2
0.5757575757575758,31,3
0.5757575757575758,32,2
0.5757575757575758,34,1
0.5757575757575758,35,1
0.5757575757575758,36,1
0.5757575757575758,38,1
0.5757575757575758,39,1
0.5757575757575758,43,1
0.5757575757575758,45,1
0.5757575757575758,4962,4
0.5757575757575758,4977,1
0.5757575757575758,4978,1
0.5757575757575758,4979,8
0.5757575757575758,4981,1
0.5757575757575758,4982,1
0.5757575757575758,4983,2
0.5757575757575758,4985,2
0.5757575757575758,4986,7
0.5757575757575758,4987,1
0.5757575757575758,4988,1
0.5757575757575758,4989,5
0.5757575757575758,4990,2
0.5757575757575758,4991,2
0.5757575757575758,4992,5
0.5757575757575758,4993,3
0.5757575757575758,4994,6
0.5757575757575758,4995,3
0.5757575757575758,4996,4
0.5757575757575758,4997,7
0.5757575757575758,4998,5
0.5757575757575758,4999,7
0.5757575757575758,5000,2
