Density,Travel Time,Frequency
0.797979797979798,0,831
0.797979797979798,7,5
0.797979797979798,9,2
0.797979797979798,11,1
0.797979797979798,12,1
0.797979797979798,14,6
0.797979797979798,20,1
0.797979797979798,22,1
0.797979797979798,24,1
0.797979797979798,25,1
0.797979797979798,26,2
0.797979797979798,27,2
0.797979797979798,28,1
0.797979797979798,29,2
0.797979797979798,31,2
0.797979797979798,32,3
0.797979797979798,33,2
0.797979797979798,34,5
0.797979797979798,35,1
0.797979797979798,36,1
0.797979797979798,38,2
0.797979797979798,39,1
0.797979797979798,40,1
0.797979797979798,41,1
0.797979797979798,45,1
0.797979797979798,46,1
0.797979797979798,47,1
0.797979797979798,4973,3
0.797979797979798,4974,5
0.797979797979798,4977,1
0.797979797979798,4979,1
0.797979797979798,4980,15
0.797979797979798,4981,1
0.797979797979798,4982,1
0.797979797979798,4983,3
0.797979797979798,4984,1
0.797979797979798,4985,2
0.797979797979798,4986,2
0.797979797979798,4987,6
0.797979797979798,4988,1
0.797979797979798,4989,3
0.797979797979798,4990,5
0.797979797979798,4991,4
0.797979797979798,4992,10
0.797979797979798,4993,8
0.797979797979798,4994,6
0.797979797979798,4995,2
0.797979797979798,4996,10
0.797979797979798,4997,8
0.797979797979798,4998,7
0.797979797979798,4999,14
0.797979797979798,5000,2
