Density,Waiting Time,Frequency
0.09090909090909091,1,25
0.09090909090909091,2,1
0.09090909090909091,3,1
0.09090909090909091,4962,1
0.09090909090909091,4966,1
0.09090909090909091,4970,1
0.09090909090909091,4972,2
0.09090909090909091,4973,6
0.09090909090909091,4974,3
0.09090909090909091,4975,8
0.09090909090909091,4976,7
0.09090909090909091,4977,9
0.09090909090909091,4978,14
0.09090909090909091,4979,11
0.09090909090909091,4980,22
0.09090909090909091,4981,29
0.09090909090909091,4982,32
0.09090909090909091,4983,35
0.09090909090909091,4984,40
0.09090909090909091,4985,49
0.09090909090909091,4986,41
0.09090909090909091,4987,53
0.09090909090909091,4988,43
0.09090909090909091,4989,55
0.09090909090909091,4990,40
0.09090909090909091,4991,47
0.09090909090909091,4992,45
0.09090909090909091,4993,48
0.09090909090909091,4994,46
0.09090909090909091,4995,52
0.09090909090909091,4996,52
0.09090909090909091,4997,49
0.09090909090909091,4998,44
0.09090909090909091,4999,43
0.09090909090909091,5000,45
