Density,Waiting Time,Frequency
0.30303030303030304,1,47
0.30303030303030304,2,5
0.30303030303030304,4969,1
0.30303030303030304,4970,1
0.30303030303030304,4971,1
0.30303030303030304,4972,1
0.30303030303030304,4973,1
0.30303030303030304,4974,4
0.30303030303030304,4975,4
0.30303030303030304,4976,8
0.30303030303030304,4977,9
0.30303030303030304,4978,14
0.30303030303030304,4979,16
0.30303030303030304,4980,17
0.30303030303030304,4981,23
0.30303030303030304,4982,27
0.30303030303030304,4983,27
0.30303030303030304,4984,38
0.30303030303030304,4985,45
0.30303030303030304,4986,42
0.30303030303030304,4987,47
0.30303030303030304,4988,39
0.30303030303030304,4989,53
0.30303030303030304,4990,43
0.30303030303030304,4991,42
0.30303030303030304,4992,48
0.30303030303030304,4993,49
0.30303030303030304,4994,41
0.30303030303030304,4995,55
0.30303030303030304,4996,52
0.30303030303030304,4997,55
0.30303030303030304,4998,62
0.30303030303030304,4999,41
0.30303030303030304,5000,42
