Density,Travel Time,Frequency
0.17171717171717174,0,952
0.17171717171717174,20,5
0.17171717171717174,22,1
0.17171717171717174,23,1
0.17171717171717174,24,1
0.17171717171717174,25,1
0.17171717171717174,26,1
0.17171717171717174,27,1
0.17171717171717174,28,4
0.17171717171717174,30,1
0.17171717171717174,31,1
0.17171717171717174,32,1
0.17171717171717174,41,1
0.17171717171717174,42,1
0.17171717171717174,44,1
0.17171717171717174,45,1
0.17171717171717174,46,1
0.17171717171717174,48,1
0.17171717171717174,49,1
0.17171717171717174,55,1
0.17171717171717174,57,2
0.17171717171717174,4980,1
0.17171717171717174,4981,1
0.17171717171717174,4983,2
0.17171717171717174,4984,2
0.17171717171717174,4985,1
0.17171717171717174,4987,2
0.17171717171717174,4988,1
0.17171717171717174,4989,1
0.17171717171717174,4990,1
0.17171717171717174,4991,1
0.17171717171717174,4992,1
0.17171717171717174,4996,2
0.17171717171717174,4997,1
0.17171717171717174,4998,1
0.17171717171717174,5000,2
