Density,Travel Time,Frequency
0.6161616161616162,0,914
0.6161616161616162,2,1
0.6161616161616162,14,3
0.6161616161616162,17,1
0.6161616161616162,19,1
0.6161616161616162,22,2
0.6161616161616162,24,3
0.6161616161616162,25,1
0.6161616161616162,26,1
0.6161616161616162,27,2
0.6161616161616162,28,1
0.6161616161616162,30,3
0.6161616161616162,32,1
0.6161616161616162,33,1
0.6161616161616162,4982,5
0.6161616161616162,4983,1
0.6161616161616162,4985,1
0.6161616161616162,4986,1
0.6161616161616162,4987,1
0.6161616161616162,4988,2
0.6161616161616162,4990,4
0.6161616161616162,4991,1
0.6161616161616162,4992,5
0.6161616161616162,4993,4
0.6161616161616162,4994,4
0.6161616161616162,4995,8
0.6161616161616162,4996,5
0.6161616161616162,4997,6
0.6161616161616162,4998,6
0.6161616161616162,4999,5
0.6161616161616162,5000,6
