Density,Waiting Time,Frequency
0.5656565656565657,1,87
0.5656565656565657,2,5
0.5656565656565657,4970,1
0.5656565656565657,4972,2
0.5656565656565657,4973,2
0.5656565656565657,4974,3
0.5656565656565657,4975,6
0.5656565656565657,4976,9
0.5656565656565657,4977,12
0.5656565656565657,4978,11
0.5656565656565657,4979,16
0.5656565656565657,4980,22
0.5656565656565657,4981,24
0.5656565656565657,4982,23
0.5656565656565657,4983,34
0.5656565656565657,4984,31
0.5656565656565657,4985,45
0.5656565656565657,4986,35
0.5656565656565657,4987,44
0.5656565656565657,4988,43
0.5656565656565657,4989,43
0.5656565656565657,4990,46
0.5656565656565657,4991,46
0.5656565656565657,4992,47
0.5656565656565657,4993,47
0.5656565656565657,4994,50
0.5656565656565657,4995,44
0.5656565656565657,4996,45
0.5656565656565657,4997,41
0.5656565656565657,4998,56
0.5656565656565657,4999,48
0.5656565656565657,5000,32
