Density,Waiting Time,Frequency
0.17171717171717174,1,20
0.17171717171717174,4942,9
0.17171717171717174,4943,1
0.17171717171717174,4968,10
0.17171717171717174,4970,3
0.17171717171717174,4971,2
0.17171717171717174,4972,5
0.17171717171717174,4973,4
0.17171717171717174,4974,4
0.17171717171717174,4975,4
0.17171717171717174,4976,6
0.17171717171717174,4977,7
0.17171717171717174,4978,14
0.17171717171717174,4979,14
0.17171717171717174,4980,22
0.17171717171717174,4981,26
0.17171717171717174,4982,29
0.17171717171717174,4983,34
0.17171717171717174,4984,30
0.17171717171717174,4985,47
0.17171717171717174,4986,38
0.17171717171717174,4987,42
0.17171717171717174,4988,47
0.17171717171717174,4989,47
0.17171717171717174,4990,51
0.17171717171717174,4991,59
0.17171717171717174,4992,55
0.17171717171717174,4993,53
0.17171717171717174,4994,42
0.17171717171717174,4995,49
0.17171717171717174,4996,51
0.17171717171717174,4997,37
0.17171717171717174,4998,49
0.17171717171717174,4999,49
0.17171717171717174,5000,40
