Density,Travel Time,Frequency
0.7171717171717172,0,856
0.7171717171717172,12,1
0.7171717171717172,14,1
0.7171717171717172,15,8
0.7171717171717172,17,5
0.7171717171717172,18,5
0.7171717171717172,19,1
0.7171717171717172,20,12
0.7171717171717172,21,1
0.7171717171717172,22,14
0.7171717171717172,23,1
0.7171717171717172,24,6
0.7171717171717172,25,1
0.7171717171717172,26,2
0.7171717171717172,29,3
0.7171717171717172,30,5
0.7171717171717172,31,3
0.7171717171717172,32,1
0.7171717171717172,33,2
0.7171717171717172,34,3
0.7171717171717172,35,2
0.7171717171717172,36,3
0.7171717171717172,37,3
0.7171717171717172,38,1
0.7171717171717172,39,2
0.7171717171717172,40,1
0.7171717171717172,41,2
0.7171717171717172,43,1
0.7171717171717172,44,2
0.7171717171717172,4986,2
0.7171717171717172,4987,1
0.7171717171717172,4988,7
0.7171717171717172,4989,1
0.7171717171717172,4990,6
0.7171717171717172,4991,1
0.7171717171717172,4992,3
0.7171717171717172,4993,2
0.7171717171717172,4994,4
0.7171717171717172,4995,4
0.7171717171717172,4996,4
0.7171717171717172,4997,5
0.7171717171717172,4998,4
0.7171717171717172,4999,4
0.7171717171717172,5000,4
