Timestep,Throughput
280,79
281,79
282,79
283,79
284,79
285,80
286,80
287,80
288,80
289,80
290,80
291,80
292,80
293,80
294,80
295,80
296,80
297,80
298,80
299,80
300,80
301,80
302,81
303,81
304,81
305,81
306,81
307,81
308,81
309,81
310,82
311,85
312,86
313,86
314,86
315,86
316,86
317,86
318,86
319,86
320,86
321,86
322,86
323,86
324,86
325,86
326,86
327,89
328,89
329,89
330,89
331,89
332,89
333,89
334,89
335,89
336,89
337,89
338,89
339,89
340,89
341,89
342,89
343,89
344,89
345,89
346,89
347,89
348,89
349,89
350,89
351,92
352,95
353,95
354,95
355,95
356,95
357,95
358,95
359,95
360,95
361,95
362,95
363,95
364,95
365,95
366,95
367,100
368,101
369,101
370,101
371,101
372,101
373,101
374,101
375,101
376,101
377,101
378,101
379,101
380,101
381,101
382,101
383,101
384,101
385,101
386,101
387,101
388,101
389,101
390,101
391,101
392,103
393,106
394,106
395,106
396,106
397,106
398,106
399,106
400,106
401,106
402,106
403,106
404,106
405,106
406,106
407,108
408,109
409,111
410,111
411,111
412,111
413,111
414,111
415,111
416,111
417,111
418,111
419,111
420,111
421,111
422,111
423,111
424,111
425,111
426,111
427,111
428,111
429,111
430,111
431,111
432,111
433,113
434,114
435,114
436,114
437,114
438,114
439,114
440,114
441,114
442,114
443,114
444,114
445,114
446,114
447,114
448,114
449,118
450,118
451,118
452,118
453,118
454,118
455,118
456,118
457,118
458,118
459,118
460,118
461,118
462,118
463,118
464,118
465,118
466,118
467,118
468,118
469,118
470,118
471,118
472,118
473,122
474,124
475,124
476,124
477,124
478,124
479,124
480,124
481,124
482,124
483,124
484,124
485,124
486,124
487,124
488,124
489,129
490,129
491,129
492,129
493,129
494,129
495,129
496,129
497,129
498,129
499,129
500,129
501,129
502,129
503,129
504,129
505,129
506,129
507,129
508,129
509,129
510,129
511,129
512,129
513,129
514,132
515,135
516,135
517,135
518,135
519,135
520,135
521,135
522,135
523,135
524,135
525,135
526,135
527,135
528,135
529,137
530,141
531,144
532,144
533,144
534,144
535,144
536,144
537,144
538,144
539,144
540,144
541,144
542,144
543,144
544,144
545,144
546,144
547,144
548,144
549,144
550,144
551,144
552,144
553,144
554,146
555,148
556,152
557,152
558,152
559,152
560,152
561,152
562,152
563,152
564,152
565,152
566,152
567,152
568,152
569,152
570,155
571,157
572,157
573,157
574,157
575,157
576,157
577,157
578,157
579,157
580,157
581,157
582,157
583,157
584,157
585,157
586,157
587,157
588,157
589,157
590,157
591,157
592,157
593,157
594,157
595,157
596,160
597,160
598,160
599,160
600,160
601,160
602,160
603,160
604,160
605,160
606,160
607,160
608,160
609,160
610,160
611,161
612,163
613,163
614,163
615,163
616,163
617,163
618,163
619,163
620,163
621,163
622,163
623,163
624,163
625,163
626,163
627,163
628,163
629,163
630,163
631,163
632,163
633,163
634,163
635,163
636,168
637,170
638,170
639,170
640,170
641,170
642,170
643,170
644,170
645,170
646,170
647,170
648,170
649,170
650,170
651,170
652,171
653,171
654,171
655,171
656,171
657,171
658,171
659,171
660,171
661,171
662,171
663,171
664,171
665,171
666,171
667,171
668,171
669,171
670,171
671,171
672,171
673,171
674,171
675,171
676,176
677,179
678,182
679,182
680,182
681,182
682,182
683,182
684,182
685,182
686,182
687,182
688,182
689,182
690,182
691,182
692,182
693,182
694,183
695,183
696,183
697,183
698,183
699,183
700,183
701,183
702,183
703,183
704,183
705,183
706,183
707,183
708,183
709,183
710,183
711,183
712,183
713,183
714,183
715,183
716,183
717,184
718,193
719,196
720,196
721,196
722,196
723,196
724,196
725,196
726,196
727,196
728,196
729,196
730,196
731,196
732,196
733,196
734,199
735,199
736,199
737,199
738,199
739,199
740,199
741,199
742,199
743,199
744,199
745,199
746,199
747,199
748,199
749,199
750,199
751,199
752,199
753,199
754,199
755,199
756,199
757,199
758,206
759,210
760,210
761,210
762,210
763,210
764,210
765,210
766,210
767,210
768,210
769,210
770,210
771,210
772,210
773,210
774,210
775,211
776,212
777,214
778,214
779,214
780,214
781,214
782,214
783,214
784,214
785,214
786,214
787,214
788,214
789,214
790,214
791,214
792,214
793,214
794,214
795,214
796,214
797,214
798,214
799,217
800,221
801,221
802,221
803,221
804,221
805,221
806,221
807,221
808,221
809,221
810,221
811,221
812,221
813,221
814,221
815,221
816,221
817,222
818,222
819,225
820,225
821,225
822,225
823,225
824,225
825,225
826,225
827,225
828,225
829,225
830,225
831,225
832,225
833,225
834,225
835,225
836,225
837,225
838,225
839,226
840,229
841,229
842,229
843,229
844,229
845,229
846,229
847,229
848,229
849,229
850,229
851,229
852,229
853,229
854,229
855,229
856,229
857,229
858,229
859,233
860,233
861,233
862,233
863,233
864,233
865,233
866,233
867,233
868,233
869,233
870,233
871,233
872,233
873,233
874,233
875,233
876,233
877,233
878,233
879,233
880,233
881,233
882,235
883,235
884,237
885,237
886,237
887,237
888,237
889,237
890,237
891,237
892,237
893,237
894,237
895,237
896,237
897,237
898,237
899,238
900,239
901,244
902,244
903,244
904,244
905,244
906,244
907,244
908,244
909,244
910,244
911,244
912,244
913,244
914,244
915,244
916,244
917,244
918,244
919,244
920,244
921,244
922,245
923,245
924,248
925,248
926,248
927,248
928,248
929,248
930,248
931,248
932,248
933,248
934,248
935,248
936,248
937,248
938,248
939,248
940,248
941,251
942,251
943,251
944,251
945,251
946,251
947,251
948,251
949,251
950,251
951,251
952,251
953,251
954,251
955,251
956,251
957,251
958,251
959,251
960,251
961,251
962,251
963,251
964,252
965,252
966,258
967,258
968,258
969,258
970,258
971,258
972,258
973,258
974,258
975,258
976,258
977,258
978,258
979,258
980,258
981,258
982,258
983,258
984,258
985,258
986,258
987,258
988,259
989,259
990,259
991,259
992,259
993,259
994,259
995,259
996,259
997,259
998,259
999,259
1000,259
