Density,Travel Time,Frequency
0.17171717171717174,0,930
0.17171717171717174,77,1
0.17171717171717174,80,1
0.17171717171717174,82,1
0.17171717171717174,84,1
0.17171717171717174,85,3
0.17171717171717174,86,2
0.17171717171717174,87,3
0.17171717171717174,88,1
0.17171717171717174,89,3
0.17171717171717174,90,1
0.17171717171717174,91,10
0.17171717171717174,92,4
0.17171717171717174,93,5
0.17171717171717174,94,4
0.17171717171717174,95,3
0.17171717171717174,96,5
0.17171717171717174,97,7
0.17171717171717174,98,4
0.17171717171717174,99,5
0.17171717171717174,100,6
