Density,Travel Time,Frequency
0.6060606060606061,0,866
0.6060606060606061,2,1
0.6060606060606061,3,1
0.6060606060606061,5,1
0.6060606060606061,9,7
0.6060606060606061,18,1
0.6060606060606061,20,1
0.6060606060606061,21,1
0.6060606060606061,22,1
0.6060606060606061,23,1
0.6060606060606061,24,2
0.6060606060606061,25,1
0.6060606060606061,27,2
0.6060606060606061,28,2
0.6060606060606061,29,3
0.6060606060606061,30,10
0.6060606060606061,31,1
0.6060606060606061,32,3
0.6060606060606061,34,1
0.6060606060606061,35,1
0.6060606060606061,41,1
0.6060606060606061,42,1
0.6060606060606061,44,1
0.6060606060606061,46,1
0.6060606060606061,47,1
0.6060606060606061,49,2
0.6060606060606061,51,1
0.6060606060606061,70,8
0.6060606060606061,72,11
0.6060606060606061,80,1
0.6060606060606061,82,1
0.6060606060606061,83,2
0.6060606060606061,84,1
0.6060606060606061,85,3
0.6060606060606061,86,1
0.6060606060606061,87,1
0.6060606060606061,88,2
0.6060606060606061,89,2
0.6060606060606061,90,4
0.6060606060606061,91,3
0.6060606060606061,92,3
0.6060606060606061,93,2
0.6060606060606061,94,5
0.6060606060606061,95,3
0.6060606060606061,96,7
0.6060606060606061,97,3
0.6060606060606061,98,6
0.6060606060606061,99,10
0.6060606060606061,100,6
