Density,Travel Time,Frequency
1.0,0,903
1.0,3,8
1.0,20,1
1.0,21,1
1.0,23,1
1.0,24,1
1.0,26,2
1.0,28,1
1.0,30,2
1.0,33,1
1.0,34,2
1.0,35,3
1.0,36,2
1.0,38,1
1.0,39,1
1.0,40,1
1.0,41,1
1.0,42,2
1.0,43,1
1.0,44,1
1.0,45,2
1.0,46,1
1.0,47,3
1.0,48,2
1.0,49,1
1.0,50,1
1.0,55,6
1.0,58,2
1.0,62,4
1.0,76,1
1.0,77,1
1.0,83,1
1.0,84,1
1.0,85,3
1.0,86,3
1.0,87,1
1.0,88,2
1.0,89,1
1.0,90,2
1.0,92,5
1.0,94,1
1.0,95,5
1.0,96,1
1.0,97,7
1.0,98,3
1.0,99,2
1.0,100,2
