Density,Travel Time,Frequency
0.9696969696969697,0,813
0.9696969696969697,2,1
0.9696969696969697,3,1
0.9696969696969697,4,3
0.9696969696969697,6,8
0.9696969696969697,7,3
0.9696969696969697,9,4
0.9696969696969697,10,1
0.9696969696969697,11,3
0.9696969696969697,13,1
0.9696969696969697,14,4
0.9696969696969697,15,3
0.9696969696969697,16,11
0.9696969696969697,17,1
0.9696969696969697,18,4
0.9696969696969697,19,1
0.9696969696969697,21,2
0.9696969696969697,22,1
0.9696969696969697,24,1
0.9696969696969697,26,2
0.9696969696969697,28,2
0.9696969696969697,30,2
0.9696969696969697,33,3
0.9696969696969697,35,1
0.9696969696969697,37,5
0.9696969696969697,40,2
0.9696969696969697,41,1
0.9696969696969697,42,1
0.9696969696969697,44,1
0.9696969696969697,45,1
0.9696969696969697,46,1
0.9696969696969697,47,3
0.9696969696969697,73,6
0.9696969696969697,74,4
0.9696969696969697,75,4
0.9696969696969697,77,1
0.9696969696969697,78,1
0.9696969696969697,79,2
0.9696969696969697,80,9
0.9696969696969697,81,3
0.9696969696969697,82,2
0.9696969696969697,83,1
0.9696969696969697,84,2
0.9696969696969697,85,1
0.9696969696969697,86,3
0.9696969696969697,87,1
0.9696969696969697,88,3
0.9696969696969697,89,3
0.9696969696969697,90,1
0.9696969696969697,91,12
0.9696969696969697,92,2
0.9696969696969697,93,3
0.9696969696969697,94,5
0.9696969696969697,95,7
0.9696969696969697,96,5
0.9696969696969697,97,9
0.9696969696969697,98,4
0.9696969696969697,99,10
0.9696969696969697,100,5
