Density,Travel Time,Frequency
0.9292929292929294,0,917
0.9292929292929294,79,1
0.9292929292929294,81,2
0.9292929292929294,82,2
0.9292929292929294,83,2
0.9292929292929294,84,2
0.9292929292929294,85,1
0.9292929292929294,86,2
0.9292929292929294,87,3
0.9292929292929294,88,3
0.9292929292929294,89,5
0.9292929292929294,90,4
0.9292929292929294,91,7
0.9292929292929294,92,4
0.9292929292929294,93,3
0.9292929292929294,94,10
0.9292929292929294,95,3
0.9292929292929294,96,8
0.9292929292929294,97,4
0.9292929292929294,98,8
0.9292929292929294,99,6
0.9292929292929294,100,3
