Density,Waiting Time,Frequency
0.686868686868687,1,64
0.686868686868687,2,4
0.686868686868687,3,3
0.686868686868687,4,1
0.686868686868687,6,1
0.686868686868687,11,2
0.686868686868687,13,1
0.686868686868687,60,1
0.686868686868687,64,1
0.686868686868687,65,1
0.686868686868687,66,1
0.686868686868687,68,2
0.686868686868687,69,2
0.686868686868687,71,1
0.686868686868687,72,2
0.686868686868687,73,1
0.686868686868687,74,4
0.686868686868687,75,8
0.686868686868687,76,12
0.686868686868687,77,11
0.686868686868687,78,18
0.686868686868687,79,21
0.686868686868687,80,28
0.686868686868687,81,26
0.686868686868687,82,29
0.686868686868687,83,32
0.686868686868687,84,35
0.686868686868687,85,50
0.686868686868687,86,42
0.686868686868687,87,42
0.686868686868687,88,45
0.686868686868687,89,40
0.686868686868687,90,44
0.686868686868687,91,41
0.686868686868687,92,39
0.686868686868687,93,46
0.686868686868687,94,43
0.686868686868687,95,48
0.686868686868687,96,44
0.686868686868687,97,34
0.686868686868687,98,40
0.686868686868687,99,51
0.686868686868687,100,39
