Density,Waiting Time,Frequency
0.888888888888889,1,106
0.888888888888889,2,21
0.888888888888889,3,16
0.888888888888889,4,15
0.888888888888889,5,11
0.888888888888889,6,9
0.888888888888889,7,9
0.888888888888889,8,9
0.888888888888889,9,7
0.888888888888889,10,2
0.888888888888889,11,4
0.888888888888889,12,3
0.888888888888889,13,4
0.888888888888889,14,2
0.888888888888889,15,2
0.888888888888889,16,2
0.888888888888889,17,2
0.888888888888889,18,1
0.888888888888889,19,1
0.888888888888889,21,5
0.888888888888889,22,2
0.888888888888889,23,2
0.888888888888889,24,2
0.888888888888889,25,1
0.888888888888889,27,1
0.888888888888889,28,1
0.888888888888889,69,1
0.888888888888889,70,6
0.888888888888889,71,2
0.888888888888889,72,1
0.888888888888889,73,3
0.888888888888889,74,6
0.888888888888889,75,2
0.888888888888889,76,7
0.888888888888889,77,10
0.888888888888889,78,14
0.888888888888889,79,15
0.888888888888889,80,22
0.888888888888889,81,26
0.888888888888889,82,29
0.888888888888889,83,38
0.888888888888889,84,45
0.888888888888889,85,39
0.888888888888889,86,40
0.888888888888889,87,34
0.888888888888889,88,40
0.888888888888889,89,36
0.888888888888889,90,36
0.888888888888889,91,35
0.888888888888889,92,34
0.888888888888889,93,36
0.888888888888889,94,32
0.888888888888889,95,27
0.888888888888889,96,33
0.888888888888889,97,31
0.888888888888889,98,32
0.888888888888889,99,26
0.888888888888889,100,22
