Density,Waiting Time,Frequency
0.32323232323232326,1,16
0.32323232323232326,2,1
0.32323232323232326,63,1
0.32323232323232326,70,2
0.32323232323232326,73,2
0.32323232323232326,74,2
0.32323232323232326,75,4
0.32323232323232326,76,7
0.32323232323232326,77,14
0.32323232323232326,78,14
0.32323232323232326,79,18
0.32323232323232326,80,18
0.32323232323232326,81,18
0.32323232323232326,82,30
0.32323232323232326,83,30
0.32323232323232326,84,42
0.32323232323232326,85,51
0.32323232323232326,86,41
0.32323232323232326,87,48
0.32323232323232326,88,50
0.32323232323232326,89,51
0.32323232323232326,90,49
0.32323232323232326,91,57
0.32323232323232326,92,50
0.32323232323232326,93,54
0.32323232323232326,94,45
0.32323232323232326,95,48
0.32323232323232326,96,49
0.32323232323232326,97,48
0.32323232323232326,98,49
0.32323232323232326,99,48
0.32323232323232326,100,43
