Density,Travel Time,Frequency
0.43434343434343436,0,960
0.43434343434343436,2,4
0.43434343434343436,4,1
0.43434343434343436,5,1
0.43434343434343436,7,1
0.43434343434343436,78,1
0.43434343434343436,79,2
0.43434343434343436,80,1
0.43434343434343436,81,2
0.43434343434343436,82,2
0.43434343434343436,84,1
0.43434343434343436,85,2
0.43434343434343436,86,3
0.43434343434343436,87,1
0.43434343434343436,88,1
0.43434343434343436,89,1
0.43434343434343436,90,1
0.43434343434343436,91,2
0.43434343434343436,92,1
0.43434343434343436,93,1
0.43434343434343436,95,2
0.43434343434343436,96,3
0.43434343434343436,97,1
0.43434343434343436,98,1
0.43434343434343436,99,3
0.43434343434343436,100,1
