Density,Travel Time,Frequency
0.98989898989899,0,884
0.98989898989899,13,1
0.98989898989899,23,1
0.98989898989899,24,1
0.98989898989899,27,1
0.98989898989899,28,1
0.98989898989899,34,1
0.98989898989899,35,1
0.98989898989899,37,1
0.98989898989899,39,1
0.98989898989899,44,2
0.98989898989899,46,2
0.98989898989899,62,4
0.98989898989899,65,4
0.98989898989899,72,3
0.98989898989899,74,6
0.98989898989899,75,4
0.98989898989899,77,3
0.98989898989899,80,9
0.98989898989899,81,1
0.98989898989899,82,3
0.98989898989899,83,2
0.98989898989899,84,2
0.98989898989899,86,3
0.98989898989899,87,4
0.98989898989899,88,2
0.98989898989899,89,6
0.98989898989899,90,5
0.98989898989899,91,4
0.98989898989899,92,3
0.98989898989899,93,3
0.98989898989899,94,4
0.98989898989899,95,4
0.98989898989899,96,4
0.98989898989899,97,4
0.98989898989899,98,5
0.98989898989899,99,6
0.98989898989899,100,5
