Density,Travel Time,Frequency
0.8787878787878789,0,928
0.8787878787878789,32,1
0.8787878787878789,63,7
0.8787878787878789,66,9
0.8787878787878789,71,5
0.8787878787878789,82,1
0.8787878787878789,83,1
0.8787878787878789,84,2
0.8787878787878789,87,1
0.8787878787878789,88,2
0.8787878787878789,89,2
0.8787878787878789,90,2
0.8787878787878789,91,1
0.8787878787878789,92,4
0.8787878787878789,93,3
0.8787878787878789,94,5
0.8787878787878789,95,2
0.8787878787878789,96,3
0.8787878787878789,97,8
0.8787878787878789,98,2
0.8787878787878789,99,6
0.8787878787878789,100,5
