Density,Travel Time,Frequency
0.14141414141414144,0,938
0.14141414141414144,72,1
0.14141414141414144,74,2
0.14141414141414144,75,2
0.14141414141414144,77,1
0.14141414141414144,78,2
0.14141414141414144,80,1
0.14141414141414144,82,1
0.14141414141414144,83,2
0.14141414141414144,85,1
0.14141414141414144,86,1
0.14141414141414144,87,6
0.14141414141414144,88,1
0.14141414141414144,89,3
0.14141414141414144,90,3
0.14141414141414144,91,3
0.14141414141414144,92,3
0.14141414141414144,93,2
0.14141414141414144,94,7
0.14141414141414144,95,6
0.14141414141414144,96,2
0.14141414141414144,97,2
0.14141414141414144,98,3
0.14141414141414144,99,5
0.14141414141414144,100,2
