Density,Travel Time,Frequency
0.6262626262626263,0,832
0.6262626262626263,2,1
0.6262626262626263,3,1
0.6262626262626263,4,4
0.6262626262626263,6,1
0.6262626262626263,7,1
0.6262626262626263,8,7
0.6262626262626263,11,1
0.6262626262626263,12,1
0.6262626262626263,13,1
0.6262626262626263,17,1
0.6262626262626263,18,1
0.6262626262626263,19,6
0.6262626262626263,20,1
0.6262626262626263,24,1
0.6262626262626263,26,1
0.6262626262626263,27,1
0.6262626262626263,29,1
0.6262626262626263,30,1
0.6262626262626263,32,1
0.6262626262626263,33,2
0.6262626262626263,34,1
0.6262626262626263,37,1
0.6262626262626263,38,1
0.6262626262626263,39,1
0.6262626262626263,41,2
0.6262626262626263,42,1
0.6262626262626263,44,3
0.6262626262626263,45,3
0.6262626262626263,46,2
0.6262626262626263,47,4
0.6262626262626263,48,1
0.6262626262626263,49,1
0.6262626262626263,50,2
0.6262626262626263,52,1
0.6262626262626263,53,1
0.6262626262626263,72,3
0.6262626262626263,74,1
0.6262626262626263,75,1
0.6262626262626263,76,1
0.6262626262626263,78,1
0.6262626262626263,79,1
0.6262626262626263,82,1
0.6262626262626263,83,2
0.6262626262626263,87,1
0.6262626262626263,89,4
0.6262626262626263,90,4
0.6262626262626263,91,14
0.6262626262626263,92,5
0.6262626262626263,93,4
0.6262626262626263,94,16
0.6262626262626263,95,3
0.6262626262626263,96,11
0.6262626262626263,97,11
0.6262626262626263,98,7
0.6262626262626263,99,9
0.6262626262626263,100,8
