Density,Waiting Time,Frequency
0.595959595959596,1,50
0.595959595959596,2,5
0.595959595959596,3,2
0.595959595959596,4,3
0.595959595959596,5,2
0.595959595959596,6,3
0.595959595959596,7,2
0.595959595959596,11,2
0.595959595959596,13,1
0.595959595959596,14,1
0.595959595959596,15,1
0.595959595959596,17,1
0.595959595959596,18,2
0.595959595959596,19,1
0.595959595959596,20,1
0.595959595959596,21,1
0.595959595959596,22,1
0.595959595959596,60,10
0.595959595959596,65,2
0.595959595959596,67,7
0.595959595959596,69,2
0.595959595959596,70,1
0.595959595959596,71,12
0.595959595959596,72,1
0.595959595959596,73,4
0.595959595959596,74,6
0.595959595959596,75,16
0.595959595959596,76,14
0.595959595959596,77,9
0.595959595959596,78,15
0.595959595959596,79,20
0.595959595959596,80,18
0.595959595959596,81,23
0.595959595959596,82,31
0.595959595959596,83,38
0.595959595959596,84,46
0.595959595959596,85,36
0.595959595959596,86,37
0.595959595959596,87,56
0.595959595959596,88,47
0.595959595959596,89,47
0.595959595959596,90,52
0.595959595959596,91,43
0.595959595959596,92,41
0.595959595959596,93,41
0.595959595959596,94,43
0.595959595959596,95,37
0.595959595959596,96,45
0.595959595959596,97,28
0.595959595959596,98,38
0.595959595959596,99,33
0.595959595959596,100,22
