Density,Travel Time,Frequency
0.4545454545454546,0,906
0.4545454545454546,13,1
0.4545454545454546,14,1
0.4545454545454546,15,2
0.4545454545454546,16,2
0.4545454545454546,17,4
0.4545454545454546,18,1
0.4545454545454546,19,1
0.4545454545454546,23,1
0.4545454545454546,24,1
0.4545454545454546,26,2
0.4545454545454546,66,2
0.4545454545454546,80,8
0.4545454545454546,83,1
0.4545454545454546,84,1
0.4545454545454546,85,2
0.4545454545454546,86,2
0.4545454545454546,87,2
0.4545454545454546,88,3
0.4545454545454546,89,3
0.4545454545454546,90,3
0.4545454545454546,91,1
0.4545454545454546,92,4
0.4545454545454546,93,5
0.4545454545454546,94,3
0.4545454545454546,95,8
0.4545454545454546,96,6
0.4545454545454546,97,3
0.4545454545454546,98,9
0.4545454545454546,99,6
0.4545454545454546,100,6
