Density,Travel Time,Frequency
0.9090909090909092,0,843
0.9090909090909092,11,9
0.9090909090909092,13,2
0.9090909090909092,15,2
0.9090909090909092,16,1
0.9090909090909092,18,1
0.9090909090909092,19,1
0.9090909090909092,20,1
0.9090909090909092,26,1
0.9090909090909092,28,1
0.9090909090909092,29,6
0.9090909090909092,31,1
0.9090909090909092,32,1
0.9090909090909092,33,1
0.9090909090909092,34,1
0.9090909090909092,35,1
0.9090909090909092,38,2
0.9090909090909092,39,1
0.9090909090909092,40,3
0.9090909090909092,42,3
0.9090909090909092,44,2
0.9090909090909092,45,1
0.9090909090909092,52,1
0.9090909090909092,55,1
0.9090909090909092,57,1
0.9090909090909092,58,1
0.9090909090909092,59,1
0.9090909090909092,60,1
0.9090909090909092,61,1
0.9090909090909092,71,1
0.9090909090909092,73,9
0.9090909090909092,81,1
0.9090909090909092,82,3
0.9090909090909092,83,7
0.9090909090909092,84,2
0.9090909090909092,85,3
0.9090909090909092,86,3
0.9090909090909092,87,2
0.9090909090909092,88,5
0.9090909090909092,89,2
0.9090909090909092,90,4
0.9090909090909092,91,12
0.9090909090909092,92,6
0.9090909090909092,93,3
0.9090909090909092,94,9
0.9090909090909092,95,3
0.9090909090909092,96,7
0.9090909090909092,97,6
0.9090909090909092,98,6
0.9090909090909092,99,6
0.9090909090909092,100,8
