Density,Waiting Time,Frequency
0.6060606060606061,1,58
0.6060606060606061,2,4
0.6060606060606061,3,3
0.6060606060606061,4,1
0.6060606060606061,63,1
0.6060606060606061,64,1
0.6060606060606061,66,1
0.6060606060606061,68,1
0.6060606060606061,69,1
0.6060606060606061,70,1
0.6060606060606061,71,1
0.6060606060606061,72,3
0.6060606060606061,73,6
0.6060606060606061,74,4
0.6060606060606061,75,6
0.6060606060606061,76,7
0.6060606060606061,77,11
0.6060606060606061,78,15
0.6060606060606061,79,16
0.6060606060606061,80,21
0.6060606060606061,81,28
0.6060606060606061,82,22
0.6060606060606061,83,24
0.6060606060606061,84,39
0.6060606060606061,85,40
0.6060606060606061,86,36
0.6060606060606061,87,45
0.6060606060606061,88,52
0.6060606060606061,89,50
0.6060606060606061,90,48
0.6060606060606061,91,48
0.6060606060606061,92,43
0.6060606060606061,93,48
0.6060606060606061,94,46
0.6060606060606061,95,49
0.6060606060606061,96,45
0.6060606060606061,97,44
0.6060606060606061,98,45
0.6060606060606061,99,48
0.6060606060606061,100,38
