Density,Waiting Time,Frequency
0.020202020202020204,1,9
0.020202020202020204,2,1
0.020202020202020204,69,1
0.020202020202020204,70,2
0.020202020202020204,73,4
0.020202020202020204,74,2
0.020202020202020204,75,6
0.020202020202020204,76,6
0.020202020202020204,77,12
0.020202020202020204,78,9
0.020202020202020204,79,17
0.020202020202020204,80,18
0.020202020202020204,81,30
0.020202020202020204,82,31
0.020202020202020204,83,29
0.020202020202020204,84,37
0.020202020202020204,85,41
0.020202020202020204,86,51
0.020202020202020204,87,42
0.020202020202020204,88,52
0.020202020202020204,89,61
0.020202020202020204,90,47
0.020202020202020204,91,45
0.020202020202020204,92,54
0.020202020202020204,93,62
0.020202020202020204,94,46
0.020202020202020204,95,48
0.020202020202020204,96,47
0.020202020202020204,97,39
0.020202020202020204,98,49
0.020202020202020204,99,47
0.020202020202020204,100,55
