Density,Waiting Time,Frequency
0.4545454545454546,1,64
0.4545454545454546,2,2
0.4545454545454546,3,3
0.4545454545454546,4,1
0.4545454545454546,10,1
0.4545454545454546,11,1
0.4545454545454546,15,1
0.4545454545454546,17,1
0.4545454545454546,18,1
0.4545454545454546,19,1
0.4545454545454546,30,1
0.4545454545454546,32,1
0.4545454545454546,60,1
0.4545454545454546,61,1
0.4545454545454546,62,1
0.4545454545454546,67,1
0.4545454545454546,68,1
0.4545454545454546,69,1
0.4545454545454546,70,2
0.4545454545454546,72,2
0.4545454545454546,73,9
0.4545454545454546,74,1
0.4545454545454546,75,5
0.4545454545454546,76,4
0.4545454545454546,77,17
0.4545454545454546,78,19
0.4545454545454546,79,12
0.4545454545454546,80,15
0.4545454545454546,81,17
0.4545454545454546,82,28
0.4545454545454546,83,25
0.4545454545454546,84,32
0.4545454545454546,85,52
0.4545454545454546,86,50
0.4545454545454546,87,43
0.4545454545454546,88,48
0.4545454545454546,89,47
0.4545454545454546,90,48
0.4545454545454546,91,47
0.4545454545454546,92,48
0.4545454545454546,93,47
0.4545454545454546,94,52
0.4545454545454546,95,42
0.4545454545454546,96,44
0.4545454545454546,97,47
0.4545454545454546,98,37
0.4545454545454546,99,36
0.4545454545454546,100,40
