Density,Waiting Time,Frequency
0.5858585858585859,1,79
0.5858585858585859,2,2
0.5858585858585859,3,1
0.5858585858585859,5,1
0.5858585858585859,66,1
0.5858585858585859,71,3
0.5858585858585859,72,3
0.5858585858585859,73,3
0.5858585858585859,74,4
0.5858585858585859,75,4
0.5858585858585859,76,8
0.5858585858585859,77,7
0.5858585858585859,78,10
0.5858585858585859,79,14
0.5858585858585859,80,11
0.5858585858585859,81,24
0.5858585858585859,82,25
0.5858585858585859,83,32
0.5858585858585859,84,42
0.5858585858585859,85,48
0.5858585858585859,86,48
0.5858585858585859,87,46
0.5858585858585859,88,45
0.5858585858585859,89,45
0.5858585858585859,90,48
0.5858585858585859,91,48
0.5858585858585859,92,45
0.5858585858585859,93,45
0.5858585858585859,94,36
0.5858585858585859,95,44
0.5858585858585859,96,48
0.5858585858585859,97,45
0.5858585858585859,98,40
0.5858585858585859,99,45
0.5858585858585859,100,50
