Density,Travel Time,Frequency
0.6161616161616162,0,943
0.6161616161616162,26,2
0.6161616161616162,28,1
0.6161616161616162,29,1
0.6161616161616162,30,4
0.6161616161616162,31,1
0.6161616161616162,32,4
0.6161616161616162,33,1
0.6161616161616162,34,1
0.6161616161616162,35,3
0.6161616161616162,36,3
0.6161616161616162,37,1
0.6161616161616162,38,3
0.6161616161616162,40,1
0.6161616161616162,43,1
0.6161616161616162,44,1
0.6161616161616162,80,1
0.6161616161616162,81,4
0.6161616161616162,82,1
0.6161616161616162,83,1
0.6161616161616162,84,2
0.6161616161616162,86,1
0.6161616161616162,88,1
0.6161616161616162,89,1
0.6161616161616162,90,1
0.6161616161616162,91,1
0.6161616161616162,92,2
0.6161616161616162,93,1
0.6161616161616162,94,4
0.6161616161616162,95,1
0.6161616161616162,96,2
0.6161616161616162,97,2
0.6161616161616162,98,1
0.6161616161616162,99,2
