Density,Waiting Time,Frequency
0.24242424242424243,1,18
0.24242424242424243,2,1
0.24242424242424243,3,1
0.24242424242424243,71,1
0.24242424242424243,72,1
0.24242424242424243,73,4
0.24242424242424243,74,2
0.24242424242424243,75,7
0.24242424242424243,76,12
0.24242424242424243,77,12
0.24242424242424243,78,12
0.24242424242424243,79,16
0.24242424242424243,80,18
0.24242424242424243,81,19
0.24242424242424243,82,31
0.24242424242424243,83,34
0.24242424242424243,84,35
0.24242424242424243,85,53
0.24242424242424243,86,40
0.24242424242424243,87,34
0.24242424242424243,88,51
0.24242424242424243,89,48
0.24242424242424243,90,51
0.24242424242424243,91,49
0.24242424242424243,92,49
0.24242424242424243,93,48
0.24242424242424243,94,42
0.24242424242424243,95,49
0.24242424242424243,96,56
0.24242424242424243,97,59
0.24242424242424243,98,56
0.24242424242424243,99,43
0.24242424242424243,100,48
