Density,Waiting Time,Frequency
0.7474747474747475,1,81
0.7474747474747475,2,13
0.7474747474747475,3,13
0.7474747474747475,4,4
0.7474747474747475,5,8
0.7474747474747475,6,5
0.7474747474747475,7,5
0.7474747474747475,8,3
0.7474747474747475,9,4
0.7474747474747475,10,4
0.7474747474747475,11,3
0.7474747474747475,12,2
0.7474747474747475,13,2
0.7474747474747475,14,2
0.7474747474747475,15,1
0.7474747474747475,16,1
0.7474747474747475,19,1
0.7474747474747475,20,1
0.7474747474747475,21,1
0.7474747474747475,44,10
0.7474747474747475,62,1
0.7474747474747475,63,1
0.7474747474747475,67,1
0.7474747474747475,68,9
0.7474747474747475,69,2
0.7474747474747475,70,2
0.7474747474747475,72,3
0.7474747474747475,73,5
0.7474747474747475,74,5
0.7474747474747475,75,7
0.7474747474747475,76,3
0.7474747474747475,77,10
0.7474747474747475,78,19
0.7474747474747475,79,22
0.7474747474747475,80,19
0.7474747474747475,81,22
0.7474747474747475,82,22
0.7474747474747475,83,23
0.7474747474747475,84,48
0.7474747474747475,85,31
0.7474747474747475,86,44
0.7474747474747475,87,39
0.7474747474747475,88,47
0.7474747474747475,89,47
0.7474747474747475,90,40
0.7474747474747475,91,44
0.7474747474747475,92,40
0.7474747474747475,93,43
0.7474747474747475,94,39
0.7474747474747475,95,44
0.7474747474747475,96,40
0.7474747474747475,97,37
0.7474747474747475,98,33
0.7474747474747475,99,27
0.7474747474747475,100,17
