Density,Waiting Time,Frequency
0.9696969696969697,1,63
0.9696969696969697,2,9
0.9696969696969697,3,2
0.9696969696969697,4,4
0.9696969696969697,5,4
0.9696969696969697,6,2
0.9696969696969697,7,3
0.9696969696969697,8,1
0.9696969696969697,9,2
0.9696969696969697,10,2
0.9696969696969697,11,1
0.9696969696969697,13,1
0.9696969696969697,14,1
0.9696969696969697,15,1
0.9696969696969697,17,1
0.9696969696969697,58,8
0.9696969696969697,63,1
0.9696969696969697,68,1
0.9696969696969697,69,1
0.9696969696969697,70,2
0.9696969696969697,71,19
0.9696969696969697,72,6
0.9696969696969697,73,7
0.9696969696969697,74,5
0.9696969696969697,75,7
0.9696969696969697,76,13
0.9696969696969697,77,19
0.9696969696969697,78,13
0.9696969696969697,79,22
0.9696969696969697,80,24
0.9696969696969697,81,32
0.9696969696969697,82,28
0.9696969696969697,83,46
0.9696969696969697,84,37
0.9696969696969697,85,35
0.9696969696969697,86,39
0.9696969696969697,87,49
0.9696969696969697,88,43
0.9696969696969697,89,45
0.9696969696969697,90,44
0.9696969696969697,91,41
0.9696969696969697,92,46
0.9696969696969697,93,38
0.9696969696969697,94,36
0.9696969696969697,95,33
0.9696969696969697,96,29
0.9696969696969697,97,39
0.9696969696969697,98,34
0.9696969696969697,99,35
0.9696969696969697,100,26
