Density,Travel Time,Frequency
0.37373737373737376,0,897
0.37373737373737376,76,1
0.37373737373737376,77,1
0.37373737373737376,78,1
0.37373737373737376,79,1
0.37373737373737376,80,1
0.37373737373737376,82,2
0.37373737373737376,83,2
0.37373737373737376,84,3
0.37373737373737376,85,1
0.37373737373737376,86,5
0.37373737373737376,87,3
0.37373737373737376,88,4
0.37373737373737376,89,3
0.37373737373737376,90,9
0.37373737373737376,91,2
0.37373737373737376,92,11
0.37373737373737376,93,5
0.37373737373737376,94,5
0.37373737373737376,95,8
0.37373737373737376,96,5
0.37373737373737376,97,6
0.37373737373737376,98,10
0.37373737373737376,99,6
0.37373737373737376,100,8
