Density,Travel Time,Frequency
0.9090909090909092,0,952
0.9090909090909092,81,1
0.9090909090909092,82,1
0.9090909090909092,84,2
0.9090909090909092,85,2
0.9090909090909092,86,2
0.9090909090909092,87,2
0.9090909090909092,88,1
0.9090909090909092,90,2
0.9090909090909092,91,3
0.9090909090909092,92,3
0.9090909090909092,93,3
0.9090909090909092,94,2
0.9090909090909092,95,5
0.9090909090909092,96,2
0.9090909090909092,97,3
0.9090909090909092,98,2
0.9090909090909092,99,9
0.9090909090909092,100,3
