Density,Travel Time,Frequency
0.36363636363636365,0,906
0.36363636363636365,2,1
0.36363636363636365,3,1
0.36363636363636365,5,1
0.36363636363636365,14,1
0.36363636363636365,15,1
0.36363636363636365,16,1
0.36363636363636365,17,2
0.36363636363636365,18,1
0.36363636363636365,19,1
0.36363636363636365,20,2
0.36363636363636365,21,1
0.36363636363636365,64,1
0.36363636363636365,69,6
0.36363636363636365,77,4
0.36363636363636365,79,5
0.36363636363636365,81,1
0.36363636363636365,82,2
0.36363636363636365,83,1
0.36363636363636365,84,2
0.36363636363636365,85,2
0.36363636363636365,86,2
0.36363636363636365,87,2
0.36363636363636365,88,1
0.36363636363636365,89,4
0.36363636363636365,90,5
0.36363636363636365,91,1
0.36363636363636365,92,3
0.36363636363636365,93,2
0.36363636363636365,94,5
0.36363636363636365,95,7
0.36363636363636365,96,5
0.36363636363636365,97,4
0.36363636363636365,98,9
0.36363636363636365,99,3
0.36363636363636365,100,4
