Density,Waiting Time,Frequency
0.05050505050505051,1,9
0.05050505050505051,2,1
0.05050505050505051,69,1
0.05050505050505051,71,2
0.05050505050505051,73,2
0.05050505050505051,74,2
0.05050505050505051,75,4
0.05050505050505051,76,11
0.05050505050505051,77,9
0.05050505050505051,78,12
0.05050505050505051,79,10
0.05050505050505051,80,16
0.05050505050505051,81,16
0.05050505050505051,82,31
0.05050505050505051,83,31
0.05050505050505051,84,33
0.05050505050505051,85,39
0.05050505050505051,86,52
0.05050505050505051,87,50
0.05050505050505051,88,54
0.05050505050505051,89,54
0.05050505050505051,90,50
0.05050505050505051,91,53
0.05050505050505051,92,52
0.05050505050505051,93,48
0.05050505050505051,94,57
0.05050505050505051,95,55
0.05050505050505051,96,44
0.05050505050505051,97,51
0.05050505050505051,98,54
0.05050505050505051,99,52
0.05050505050505051,100,45
