Density,Travel Time,Frequency
0.9292929292929294,0,940
0.9292929292929294,80,1
0.9292929292929294,83,2
0.9292929292929294,84,3
0.9292929292929294,85,1
0.9292929292929294,86,3
0.9292929292929294,87,2
0.9292929292929294,88,4
0.9292929292929294,89,3
0.9292929292929294,90,2
0.9292929292929294,91,4
0.9292929292929294,92,3
0.9292929292929294,93,4
0.9292929292929294,94,4
0.9292929292929294,95,4
0.9292929292929294,96,2
0.9292929292929294,97,4
0.9292929292929294,98,5
0.9292929292929294,99,6
0.9292929292929294,100,3
