Density,Travel Time,Frequency
0.7070707070707072,0,859
0.7070707070707072,2,2
0.7070707070707072,7,1
0.7070707070707072,8,1
0.7070707070707072,9,1
0.7070707070707072,18,1
0.7070707070707072,20,1
0.7070707070707072,21,1
0.7070707070707072,23,1
0.7070707070707072,24,1
0.7070707070707072,25,2
0.7070707070707072,26,1
0.7070707070707072,27,3
0.7070707070707072,28,1
0.7070707070707072,29,2
0.7070707070707072,30,1
0.7070707070707072,31,2
0.7070707070707072,33,1
0.7070707070707072,71,2
0.7070707070707072,74,3
0.7070707070707072,75,2
0.7070707070707072,76,6
0.7070707070707072,80,5
0.7070707070707072,82,4
0.7070707070707072,83,2
0.7070707070707072,84,2
0.7070707070707072,85,10
0.7070707070707072,86,4
0.7070707070707072,87,4
0.7070707070707072,88,2
0.7070707070707072,89,7
0.7070707070707072,90,2
0.7070707070707072,91,4
0.7070707070707072,92,8
0.7070707070707072,93,2
0.7070707070707072,94,9
0.7070707070707072,95,6
0.7070707070707072,96,6
0.7070707070707072,97,7
0.7070707070707072,98,7
0.7070707070707072,99,8
0.7070707070707072,100,6
