Density,Waiting Time,Frequency
0.2828282828282829,1,48
0.2828282828282829,2,4
0.2828282828282829,3,1
0.2828282828282829,4,2
0.2828282828282829,6,1
0.2828282828282829,7,2
0.2828282828282829,8,2
0.2828282828282829,11,1
0.2828282828282829,14,1
0.2828282828282829,15,1
0.2828282828282829,17,1
0.2828282828282829,18,1
0.2828282828282829,39,1
0.2828282828282829,42,1
0.2828282828282829,43,1
0.2828282828282829,44,1
0.2828282828282829,46,1
0.2828282828282829,49,1
0.2828282828282829,50,1
0.2828282828282829,51,1
0.2828282828282829,53,1
0.2828282828282829,66,1
0.2828282828282829,67,12
0.2828282828282829,68,1
0.2828282828282829,69,1
0.2828282828282829,70,1
0.2828282828282829,72,3
0.2828282828282829,73,5
0.2828282828282829,74,5
0.2828282828282829,75,7
0.2828282828282829,76,14
0.2828282828282829,77,8
0.2828282828282829,78,13
0.2828282828282829,79,15
0.2828282828282829,80,16
0.2828282828282829,81,24
0.2828282828282829,82,27
0.2828282828282829,83,23
0.2828282828282829,84,38
0.2828282828282829,85,35
0.2828282828282829,86,45
0.2828282828282829,87,55
0.2828282828282829,88,44
0.2828282828282829,89,49
0.2828282828282829,90,51
0.2828282828282829,91,47
0.2828282828282829,92,47
0.2828282828282829,93,48
0.2828282828282829,94,48
0.2828282828282829,95,40
0.2828282828282829,96,49
0.2828282828282829,97,40
0.2828282828282829,98,40
0.2828282828282829,99,41
0.2828282828282829,100,33
