Density,Travel Time,Frequency
0.19191919191919193,0,970
0.19191919191919193,76,1
0.19191919191919193,79,1
0.19191919191919193,81,1
0.19191919191919193,84,1
0.19191919191919193,85,1
0.19191919191919193,86,2
0.19191919191919193,87,2
0.19191919191919193,88,1
0.19191919191919193,89,1
0.19191919191919193,90,3
0.19191919191919193,91,1
0.19191919191919193,92,3
0.19191919191919193,94,1
0.19191919191919193,95,2
0.19191919191919193,96,2
0.19191919191919193,97,1
0.19191919191919193,98,3
0.19191919191919193,99,2
0.19191919191919193,100,1
