Density,Waiting Time,Frequency
0.595959595959596,1,84
0.595959595959596,2,14
0.595959595959596,3,10
0.595959595959596,4,11
0.595959595959596,5,2
0.595959595959596,6,5
0.595959595959596,7,8
0.595959595959596,8,7
0.595959595959596,9,4
0.595959595959596,10,4
0.595959595959596,11,1
0.595959595959596,12,3
0.595959595959596,13,4
0.595959595959596,14,3
0.595959595959596,15,1
0.595959595959596,16,1
0.595959595959596,17,1
0.595959595959596,18,2
0.595959595959596,19,1
0.595959595959596,20,1
0.595959595959596,21,2
0.595959595959596,22,1
0.595959595959596,62,9
0.595959595959596,66,8
0.595959595959596,67,2
0.595959595959596,68,2
0.595959595959596,69,3
0.595959595959596,70,1
0.595959595959596,71,2
0.595959595959596,72,2
0.595959595959596,73,3
0.595959595959596,74,7
0.595959595959596,75,1
0.595959595959596,76,7
0.595959595959596,77,8
0.595959595959596,78,12
0.595959595959596,79,23
0.595959595959596,80,19
0.595959595959596,81,23
0.595959595959596,82,29
0.595959595959596,83,36
0.595959595959596,84,38
0.595959595959596,85,45
0.595959595959596,86,45
0.595959595959596,87,36
0.595959595959596,88,47
0.595959595959596,89,40
0.595959595959596,90,41
0.595959595959596,91,48
0.595959595959596,92,41
0.595959595959596,93,39
0.595959595959596,94,36
0.595959595959596,95,34
0.595959595959596,96,32
0.595959595959596,97,33
0.595959595959596,98,30
0.595959595959596,99,27
0.595959595959596,100,21
