Density,Travel Time,Frequency
0.787878787878788,0,834
0.787878787878788,2,2
0.787878787878788,4,2
0.787878787878788,5,3
0.787878787878788,7,4
0.787878787878788,8,2
0.787878787878788,10,1
0.787878787878788,11,7
0.787878787878788,12,1
0.787878787878788,14,7
0.787878787878788,15,3
0.787878787878788,17,1
0.787878787878788,18,2
0.787878787878788,19,2
0.787878787878788,20,2
0.787878787878788,21,2
0.787878787878788,22,2
0.787878787878788,23,2
0.787878787878788,24,5
0.787878787878788,25,1
0.787878787878788,26,3
0.787878787878788,27,3
0.787878787878788,28,1
0.787878787878788,29,2
0.787878787878788,30,6
0.787878787878788,31,2
0.787878787878788,32,6
0.787878787878788,33,1
0.787878787878788,34,1
0.787878787878788,35,1
0.787878787878788,36,4
0.787878787878788,37,6
0.787878787878788,38,4
0.787878787878788,39,2
0.787878787878788,40,3
0.787878787878788,41,1
0.787878787878788,42,1
0.787878787878788,44,1
0.787878787878788,45,1
0.787878787878788,46,1
0.787878787878788,54,1
0.787878787878788,57,1
0.787878787878788,58,1
0.787878787878788,59,1
0.787878787878788,78,5
0.787878787878788,83,1
0.787878787878788,84,1
0.787878787878788,85,1
0.787878787878788,86,1
0.787878787878788,87,2
0.787878787878788,88,1
0.787878787878788,89,3
0.787878787878788,90,3
0.787878787878788,91,3
0.787878787878788,92,4
0.787878787878788,93,9
0.787878787878788,94,2
0.787878787878788,95,4
0.787878787878788,96,3
0.787878787878788,97,5
0.787878787878788,98,3
0.787878787878788,99,8
0.787878787878788,100,2
