Density,Travel Time,Frequency
0.33333333333333337,0,964
0.33333333333333337,75,1
0.33333333333333337,78,1
0.33333333333333337,79,2
0.33333333333333337,80,2
0.33333333333333337,84,1
0.33333333333333337,85,2
0.33333333333333337,86,1
0.33333333333333337,87,1
0.33333333333333337,88,3
0.33333333333333337,89,2
0.33333333333333337,90,2
0.33333333333333337,91,2
0.33333333333333337,92,3
0.33333333333333337,93,3
0.33333333333333337,94,1
0.33333333333333337,95,1
0.33333333333333337,97,2
0.33333333333333337,98,2
0.33333333333333337,99,2
0.33333333333333337,100,2
